九洲饭店,#genre#
东方卫视,http://fn.gcl.de5.net:5908/gsh950428/651632648
江苏卫视,http://fn.gcl.de5.net:5908/gsh950428/623899368
广东卫视,http://fn.gcl.de5.net:5908/gsh950428/608831231
北京卫视,http://fn.gcl.de5.net:5908/gsh950428/630287636
辽宁卫视,http://fn.gcl.de5.net:5908/gsh950428/630291707
河北卫视,http://fn.gcl.de5.net:5908/gsh950428/962042070
江西卫视,http://fn.gcl.de5.net:5908/gsh950428/783847495
河南卫视,http://fn.gcl.de5.net:5908/gsh950428/790187291
陕西卫视,http://fn.gcl.de5.net:5908/gsh950428/738910838
大湾区卫视,http://fn.gcl.de5.net:5908/gsh950428/608917627
湖北卫视,http://fn.gcl.de5.net:5908/gsh950428/947472496
吉林卫视,http://fn.gcl.de5.net:5908/gsh950428/947472500
青海卫视,http://fn.gcl.de5.net:5908/gsh950428/947472506
东南卫视,http://fn.gcl.de5.net:5908/gsh950428/849116810
海南卫视,http://fn.gcl.de5.net:5908/gsh950428/947472502
海峡卫视,http://fn.gcl.de5.net:5908/gsh950428/849119120
中国农林卫视,http://fn.gcl.de5.net:5908/gsh950428/956904896
兵团卫视,http://fn.gcl.de5.net:5908/gsh950428/956923145
宁夏卫视,http://fn.gcl.de5.net:5908/gsh950428/738910535
重庆卫视,http://fn.gcl.de5.net:5908/gsh950428/738910914
三沙卫视,http://fn.gcl.de5.net:5908/gsh950428/961023778
安徽卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0130_2.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0124_2.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0139_2.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0135_2.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0121_2.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0131_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0119_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0128_2.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0122_2.m3u8?key=txiptv&playlive=0&authid=0
上海卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0107_2.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0138_2.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0120_2.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0132_2.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0142_2.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0137_2.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0117_2.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0127_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0126_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0113_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0116_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://gaoyitv.6600.org:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0143_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0125_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0123_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub
兵团卫视,http://38.75.136.137:98/gslb/dsdqpub/btws.m3u8?auth=testpub
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/gdgj.m3u8?auth=testpub
大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/nfws.m3u8?auth=testpub
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
湖南卫视,http://38.75.136.137:98/gslb/dsdqpub/hnwshd.m3u8?auth=testpub
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
山西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
厦门卫视,http://38.75.136.137:98/gslb/dsdqpub/xmws.m3u8?auth=testpub
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8
河南卫视,http://120.76.248.139/live/bfgd/4200000339.m3u8
湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8
宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8
四川卫视,http://120.76.248.139/live/bfgd/4200000103.m3u8
陕西卫视,http://120.76.248.139/live/bfgd/4200000512.m3u8
山西卫视,http://120.76.248.139/live/bfgd/4200000109.m3u8
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws

央卫视web,#genre#
CCTV1,webview://https://tv.cctv.com/live/cctv1/?spm=C28340.PoakR0uYBKgp.ExidtyEJcS5K.1
CCTV1,webview://https://www.yangshipin.cn/tv/home?pid=600001859
CCTV1,webview://https://tv.cctv.com/live/cctv1/?spm=C96370.PPDB2vhvSivD.EmcY4rlrLZCQ.3
CCTV1,webview://https://ysxw.cctv.cn/landscape.html?liveRoomNumber=11200132825562653886
CCTV1,webview://https://m.miguvideo.com/m/liveDetail/608807420?channelId=10010001005
CCTV2,webview://https://m-live.cctvnews.cctv.com/live/landscape.html?liveRoomNumber=12030532124776958103&toc_style_id=feeds_only_back&share_to=copy_url&track_id=8ff44314-c7a7-4241-be6e-11a7b7224db4
CCTV3,webview://https://tv.cctv.com/live/cctv3/?spm=C28340.PoakR0uYBKgp.ExidtyEJcS5K.14
CCTV4,webview://https://m-live.cctvnews.cctv.com/live/landscape.html?liveRoomNumber=10620168294224708952&toc_style_id=feeds_only_back&share_to=copy_url&track_id=7f4e2027-e822-49f3-88b1-2ffe00919f92
CCTV13,webview://https://m-live.cctvnews.cctv.com/live/landscape.html?liveRoomNumber=16265686808730585228&toc_style_id=feeds_only_back&share_to=copy_url&track_id=ac0e1dc7-d2a2-403b-ad45-9ed44fe89895
风云剧场,webview://https://yangshipin.cn/tv/home?pid=600099658
CCTV 第一剧场,webview://https://yangshipin.cn/tv/home?pid=600099655
CCTV 怀旧剧场,webview://https://yangshipin.cn/tv/home?pid=600099620
CCTV女性时尚,webview://https://iptv345.com/?act=play&token=fa96bb10b2b3e1911b4754336d2f9000&tid=ys&id=43
CCTV4K,webview://https://yangshipin.cn/tv/home?pid=600002264
CCTV8K,webview://https://yangshipin.cn/tv/home?pid=600156816
CCTV1,webview://https://yangshipin.cn/tv/home?pid=600001859
CCTV2,webview://https://yangshipin.cn/tv/home?pid=600001800
CCTV4,webview://https://yangshipin.cn/tv/home?pid=600001814
CCTV5,webview://https://yangshipin.cn/tv/home?pid=600001818
CCTV5+,webview://https://yangshipin.cn/tv/home?pid=600001817
CCTV6,webview://https://yangshipin.cn/tv/home?pid=600108442
CCTV6,video://https://m.1905.com/m/cctv6/gzh/
CCTV6,video://https://www.1905.com/cctv6/live/?index3
CCTV7,webview://https://yangshipin.cn/tv/home?pid=600004092
CCTV8,webview://https://yangshipin.cn/tv/home?pid=600001803
CCTV8,webview://https://www.yangshipin.cn/tv/home?pid=600001803JJHFR
CCTV9,webview://https://yangshipin.cn/tv/home?pid=600004078
CCTV10,webview://https://yangshipin.cn/tv/home?pid=600001805
CCTV11,webview://https://yangshipin.cn/tv/home?pid=600001806
CCTV12,webview://https://yangshipin.cn/tv/home?pid=600001807
CCTV13,webview://https://yangshipin.cn/tv/home?pid=600001811
CCTV14,webview://https://yangshipin.cn/tv/home?pid=600001809
CCTV15,webview://https://yangshipin.cn/tv/home?pid=600001815
CCTV15,webview://https://www.yangshipin.cn/tv/home?pid=600001815100%JH
CCTV16,webview://https://yangshipin.cn/tv/home?pid=600098637
CCTV17,webview://https://yangshipin.cn/tv/home?pid=600001810
CCTV1,webview://https://tv.cctv.com/live/cctv1/
CCTV2,webview://https://tv.cctv.com/live/cctv2/
CCTV3,webview://https://tv.cctv.com/live/cctv3/
CCTV4,webview://https://tv.cctv.com/live/cctv4/
CCTV5,webview://https://tv.cctv.com/live/cctv5/
CCTV5+,webview://https://tv.cctv.com/live/cctv5plus/
CCTV6,webview://https://tv.cctv.com/live/cctv6/
CCTV7,webview://https://tv.cctv.com/live/cctv7/
CCTV8,webview://https://tv.cctv.com/live/cctv8/
CCTV9,webview://https://tv.cctv.com/live/cctvjilu/
CCTV10,webview://https://tv.cctv.com/live/cctv10/
CCTV11,webview://https://tv.cctv.com/live/cctv11/
CCTV12,webview://https://tv.cctv.com/live/cctv12/
CCTV13,webview://https://tv.cctv.com/live/cctv13/
CCTV14,webview://https://tv.cctv.com/live/cctvchild/
CCTV15,webview://https://tv.cctv.com/live/cctv15/
CCTV16,webview://https://tv.cctv.com/live/cctv16/
CCTV17,webview://https://tv.cctv.com/live/cctv17/
风云剧场,webview://https://yangshipin.cn/tv/home?pid=600099658
CCTV 第一剧场,webview://https://yangshipin.cn/tv/home?pid=600099655
CCTV 怀旧剧场,webview://https://yangshipin.cn/tv/home?pid=600099620
湖南卫视,webview://https://m.456iptv.com/?act=play&token=e16c8d5106d7d2bdf73ae316793dd447&tid=ws&id=1
河南卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
江苏卫视,webview://https://live.jstv.com
浙江卫视,webview://https://www.cztv.com/liveTV/101
大湾区卫视,webview://https://www.gdtv.cn/tvChannelDetail/51
广东卫视,webview://https://www.gdtv.cn/tvChannelDetail/43
深圳卫视,video://https://www.sztv.com.cn/pindao/index.html?id=7867
北京卫视,webview://https://www.brtn.cn/btv/btvsy_index
北京卫视,webview://https://www.btime.com/btv/btvsy_index
东方卫视,webview://https://live.kankanews.com/huikan?id=1
康巴卫视,webview://https://www.kangbatv.com/zb_22587/
山西卫视,webview://http://p.ytelc.com/169l/shanxi/shanxi.php?id=shanxi
山西卫视,webview://https://www.sxrtv.com/tv/index.shtml
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8
黑龙江卫视,webview://https://www.hljtv.com/live/folder418/
吉林卫视,webview://https://www.jlntv.cn/tv
延边卫视,webview://https://www.yb983.com/cys/index.html
河北卫视,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=0
甘肃卫视,https://hls.gstv.com.cn/skt649/w0w7k2.m3u8
甘肃卫视,webview://https://www.gstv.com.cn/zxc.jhtml#
河南卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
安徽卫视,http://43.129.81.169/live.ahsx.ahtv.cn/live/ahwssx.m3u8
安徽卫视,webview://https://www.ahtv.cn/folder9000/folder20193?channelIndex=0
贵州卫视,webview://https://www.gzstv.com/tv/ch01
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
青海卫视,webview://https://www.qhbtv.com/new_index/live/folder2646/
海南卫视,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=13
三沙卫视,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=5
三沙卫视,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=5&referPage=home
陕西卫视,webview://http://live.snrtv.com/star
海峡卫视,webview://https://www.fjtv.net/folder526/folder536/
新疆卫视,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=1
北京卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=11
浙江卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=12
河南卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
河南都市,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=13
河南民生,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=15
河南梨园,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=16
湖南卫视,webview://https://m.456iptv.com/?act=play&token=e16c8d5106d7d2bdf73ae316793dd447&tid=ws&id=1
河南卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
江苏卫视,webview://https://live.jstv.com
浙江卫视,webview://https://www.cztv.com/liveTV/101
大湾区卫视,webview://https://www.gdtv.cn/tvChannelDetail/51
广东卫视,video://https://www.gdtv.cn/tvChannelDetail/43
深圳卫视,webview://https://www.sztv.com.cn/pindao/index.html?id=7867
北京卫视,webview://https://www.brtn.cn/btv/btvsy_index
北京卫视,webview://https://www.btime.com/btv/btvsy_index
东方卫视,webview://https://live.kankanews.com/huikan?id=1
康巴卫视,webview://https://www.kangbatv.com/zb_22587/
山西卫视,webview://http://p.ytelc.com/169l/shanxi/shanxi.php?id=shanxi
山西卫视,webview://https://www.sxrtv.com/tv/index.shtml
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8
黑龙江卫视,webview://https://www.hljtv.com/live/folder418/
吉林卫视,webview://https://www.jlntv.cn/tv
延边卫视,webview://https://www.yb983.com/cys/index.html
河北卫视,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=0
甘肃卫视,https://hls.gstv.com.cn/skt649/w0w7k2.m3u8
甘肃卫视,webview://https://www.gstv.com.cn/zxc.jhtml#
河南卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
安徽卫视,http://43.129.81.169/live.ahsx.ahtv.cn/live/ahwssx.m3u8
安徽卫视,webview://https://www.ahtv.cn/folder9000/folder20193?channelIndex=0
贵州卫视,webview://https://www.gzstv.com/tv/ch01
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
青海卫视,webview://https://www.qhbtv.com/new_index/live/folder2646/
海南卫视,webview://http://tc.hnntv.cn/
陕西卫视,webview://http://live.snrtv.com/star
海峡卫视,webview://https://www.fjtv.net/folder526/folder536/
新疆卫视,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=1
北京卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=11
浙江卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=12 
北京卫视,webview://https://yangshipin.cn/tv/home?pid=600002309
江苏卫视,webview://https://yangshipin.cn/tv/home?pid=600002521
东方卫视,webview://https://yangshipin.cn/tv/home?pid=600002483
浙江卫视,webview://https://yangshipin.cn/tv/home?pid=600002520
湖南卫视,webview://https://yangshipin.cn/tv/home?pid=600002475
湖北卫视,webview://https://yangshipin.cn/tv/home?pid=600002508
广东卫视,webview://https://yangshipin.cn/tv/home?pid=600002485
广西卫视,webview://https://yangshipin.cn/tv/home?pid=600002509
黑龙江卫视,webview://https://yangshipin.cn/tv/home?pid=600002498
海南卫视,webview://https://yangshipin.cn/tv/home?pid=600002506
重庆卫视,webview://https://yangshipin.cn/tv/home?pid=600002531
重庆卫视 webview://https://iptv345.com/?act=play&token=79655e73dd92221b487359fad5115c66&tid=ws&id=19
重庆卫视 webview://https://iptv345.com/?act=play&token=026cb01394114f4a725223e2c3c1899d&tid=ws&id=19
深圳卫视,webview://https://yangshipin.cn/tv/home?pid=600002481
深圳卫视,video://https://www.sztv.com.cn/pindao/index.html?id=7867
四川卫视,webview://https://yangshipin.cn/tv/home?pid=600002516
河南卫视,webview://https://yangshipin.cn/tv/home?pid=600002525
东南卫视,webview://https://yangshipin.cn/tv/home?pid=600002484
贵州卫视,webview://https://yangshipin.cn/tv/home?pid=600002490
江西卫视,webview://https://yangshipin.cn/tv/home?pid=600002503
辽宁卫视,webview://https://yangshipin.cn/tv/home?pid=600002505
安徽卫视,webview://https://yangshipin.cn/tv/home?pid=600002532
河北卫视,webview://https://yangshipin.cn/tv/home?pid=600002493
山东卫视,webview://https://yangshipin.cn/tv/home?pid=600002513
天津卫视,webview://https://yangshipin.cn/tv/home?pid=600152137
吉林卫视,webview://https://yangshipin.cn/tv/home?pid=600190405
陕西卫视,webview://https://yangshipin.cn/tv/home?pid=600190400
宁夏卫视,webview://https://yangshipin.cn/tv/home?pid=600190737
内蒙古卫视,webview://https://yangshipin.cn/tv/home?pid=600190401
云南卫视,webview://https://yangshipin.cn/tv/home?pid=600190402
山西卫视,webview://https://yangshipin.cn/tv/home?pid=600190407
青海卫视,webview://https://yangshipin.cn/tv/home?pid=600190406
西藏卫视,webview://https://yangshipin.cn/tv/home?pid=600190403
甘肃卫视,webview://https://yangshipin.cn/tv/home?pid=600190408
北京卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=11
浙江卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=12
河南卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
河南卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
江苏卫视,webview://https://live.jstv.com
浙江卫视,webview://https://www.cztv.com/liveTV/101
大湾区卫视,webview://https://www.gdtv.cn/tvChannelDetail/51
广东卫视,webview://https://www.gdtv.cn/tvChannelDetail/43
深圳卫视,webview://https://www.sztv.com.cn/pindao/index.html?id=7867
北京卫视,webview://https://www.brtn.cn/btv/btvsy_index
北京卫视,webview://https://www.btime.com/btv/btvsy_index
东方卫视,webview://https://live.kankanews.com/huikan?id=1
康巴卫视,webview://https://www.kangbatv.com/zb_22587/
山西卫视,webview://http://p.ytelc.com/169l/shanxi/shanxi.php?id=shanxi
山西卫视,webview://https://www.sxrtv.com/tv/index.shtml
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8
黑龙江卫视,webview://https://www.hljtv.com/live/folder418/
吉林卫视,webview://https://www.jlntv.cn/tv
延边卫视,webview://https://www.yb983.com/cys/index.html
河北卫视,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=0
甘肃卫视,https://hls.gstv.com.cn/skt649/w0w7k2.m3u8
甘肃卫视,webview://https://www.gstv.com.cn/zxc.jhtml
河南卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
安徽卫视,http://43.129.81.169/live.ahsx.ahtv.cn/live/ahwssx.m3u8
安徽卫视,webview://https://www.ahtv.cn/folder9000/folder20193?channelIndex=0
贵州卫视,webview://https://www.gzstv.com/tv/ch01
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
青海卫视,webview://https://www.qhbtv.com/new_index/live/folder2646/
海南卫视,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=13
海南卫视,webview://https://www.yangshipin.cn/tv/home?pid=600002475
三沙卫视,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=5
陕西卫视,webview://http://live.snrtv.com/star
海峡卫视,webview://https://www.fjtv.net/folder526/folder536/
新疆卫视,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=1
北京卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=11
浙江卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=12
河南卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
湖南卫视,webview://https://m.456iptv.com/?act=play&token=e16c8d5106d7d2bdf73ae316793dd447&tid=ws&id=1
江苏卫视,webview://https://live.jstv.com
浙江卫视,webview://https://www.cztv.com/liveTV/101
大湾区卫视,webview://https://www.gdtv.cn/tvChannelDetail/51
广东卫视,webview://https://www.gdtv.cn/tvChannelDetail/43
深圳卫视,webview://https://www.sztv.com.cn/pindao/index.html?id=7867
北京卫视,webview://https://www.brtn.cn/btv/btvsy_index
北京卫视,webview://https://www.btime.com/btv/btvsy_index
东方卫视,webview://https://live.kankanews.com/huikan?id=1
康巴卫视,webview://https://www.kangbatv.com/zb_22587/
山西卫视,webview://http://p.ytelc.com/169l/shanxi/shanxi.php?id=shanxi
山西卫视,webview://https://www.sxrtv.com/tv/index.shtml
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8
黑龙江卫视,webview://https://www.hljtv.com/live/folder418/
吉林卫视,webview://https://www.jlntv.cn/tv
延边卫视,webview://https://www.yb983.com/cys/index.html
河北卫视,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=0
甘肃卫视,https://hls.gstv.com.cn/skt649/w0w7k2.m3u8
甘肃卫视,webview://https://www.gstv.com.cn/zxc.jhtml
河南卫视,webview://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
安徽卫视,http://43.129.81.169/live.ahsx.ahtv.cn/live/ahwssx.m3u8
安徽卫视,webview://https://www.ahtv.cn/folder9000/folder20193?channelIndex=0
贵州卫视,webview://https://www.gzstv.com/tv/ch01
青海卫视,webview://https://www.qhbtv.com/new_index/live/folder2646/
海南卫视,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=13
陕西卫视,webview://http://live.snrtv.com/star
海峡卫视,webview://https://www.fjtv.net/folder526/folder536/
新疆卫视,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=1
广东卫视,video://https://www.gdtv.cn/tvChannelDetail/110

少儿频道,#genre#
重庆少儿,http://www.wpfhome.cn:5555/rtp/235.254.197.110:7980
重庆少儿,http://game.x3322.net:8899/udp/225.0.4.71:7980
重庆少儿,http://home.scanflove.com:7788/rtp/235.254.197.110:7980
海南少儿,http://66.212.21.179:1234/962067523
CCTV14少儿,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8
CCTV14少儿,http://shuangyashan.coccc.online:65000/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14少儿,http://36.136.38.87:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://39.165.39.49:85/tsfile/live/1156_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://39.165.39.49:85/tsfile/live/1157_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://39.165.39.49:85/tsfile/live/1158_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://39.165.39.49:85/tsfile/live/1159_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://39.165.39.49:85/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://t.061899.xyz/tl/dq.php?id=jjkt
嘉佳卡通,http://t.061899.xyz/tl/dq.php?id=jjkt
卡酷少儿,http://t.061899.xyz/tl/dq.php?id=bjkk
优优宝贝 ,http://cg2.hunancatv.cn:9090/live/YYBB_2000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw==&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=6496444193295285985&srchost=172.16.22.158:8060&gid=m%2Bh%2FDguMyJLOemgdRhzJeQ%3D%3D
动漫秀场 ,http://cg0.hunancatv.cn:9090/live/DMXC_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw==&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=6496444193295285993&srchost=172.16.22.158:8060&gid=XNMxdkOkk2VcaE%2FWhRRUTw%3D%3D
卡酷动画,http://www.wpfhome.cn:5555/rtp/235.254.198.49:1472
少儿动漫,http://www.wpfhome.cn:5555/rtp/235.254.198.116:1740
金鹰卡通,http://www.wpfhome.cn:5555/rtp/235.254.198.50:1476
嘉佳卡通,http://www.wpfhome.cn:5555/rtp/235.254.198.110:1716
优漫卡通,http://fn.gcl.de5.net:5908/gsh950428/626064703
优漫卡通,http://111.230.72.38:1234/626064703
优漫卡通,http://120.198.84.146:9901/tsfile/live/1067_1.m3u8
金鹰卡通,http://dodge.lwfz.fun:8800/rtp/239.16.20.104:11040
金鹰卡通,http://36.136.38.87:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://www.stoneshi1984.ren:58120/rtp/239.109.205.42:8272
金鹰卡通,http://120.198.84.146:9901/tsfile/live/1040_1.m3u8
金鹰卡通,http://dodge.lwfz.fun:8800/rtp/239.16.20.104:11040
